$PRACTISCORE 1.682 RESULTS
$INFO Region:USPSA
$INFO PLATFORM IOS
$INFO PractiScore_Product: PractiScore (iOS)
$INFO PractiScore_Version:1.682
$INFO Match name:2022 Cornhusker Classic USPSA by Ben Stoeger Pro Shop
$INFO Match date:06/24/2022
$INFO Club Name:Eastern Nebraska Gun Club
$INFO Club Code:GP14
$INFO Multigun:0
$INFO Scoring:0
$INFO Classifiers:0
$INFO Match Level: Level II
Z 3.0
A 2022 Cornhusker Classic USPSA by Ben Stoeger Pro Shop,Eastern Nebraska Gun Club,06/24/2022
D Comp,USPSA,FirstName,LastName,DQPistol,DQRifle,DQShotgun,Reentry,Class,Division,Match Points,Place Overall,Power Factor,Shotgun Division,Shotgun Power Factor,Shotgun Place Overall,Shotgun Entered,Shotgun Match Points,Rifle Division,Rifle Power Factor,Rifle Place Overall,Rifle Entered,Rifle Match Points,Aggregate,Aggregate Division,Aggregate Pistol Percent,Aggregate Pistol Points,Aggregate Place,Aggregate Rifle Percent,Aggregate Rifle Points,Aggregate Shotgun Percent,Aggregate Shotgun Points,Aggregate Total,Female,Age,Law,Military
E 105,A90285,Chris,Hoover,No,No,No,No,A,Open,841.2125,4,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 106,FY101299,Bill,Romig,No,No,No,No,A,Open,839.8433,5,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 107,TY81149,BRAD,POLAND,No,No,No,No,A,Open,812.1582,6,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 108,TY47278,Kenneth,Andersen,No,No,No,No,A,Open,807.1868,7,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 109,TY64933,Steven,Tri,No,No,No,No,B,Open,787.1463,8,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 110,TY110474,Marc,Smith,No,No,No,No,B,Open,781.2433,9,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 111,TY106331,Wayne,Householder,No,No,No,No,C,Open,693.0630,10,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 112,FY97332,Clifford,Scott,No,No,No,No,B,Open,669.9240,11,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 113,TY59462,Richard,Kavanagh,No,No,No,No,B,Open,669.5981,12,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 114,L3842,Mark,Wiedenfeld,No,No,No,No,B,Open,636.6718,13,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 115,TY31876,Brad,Wade,No,No,No,No,C,Open,610.1345,14,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 116,TY114012,Bill,Jacobs,No,No,No,No,C,Open,595.6440,15,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 117,A25054,Edwin,Horn,No,No,No,No,C,Open,587.8557,16,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 118,FY51432,Frank,Skog,No,No,No,No,C,Open,493.5536,17,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 119,A106666,DeeAnna,Horn,No,No,No,No,U,Open,480.6529,18,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 120,A126990,KELLY,Van Beest,No,No,No,No,C,Open,449.9418,19,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 121,TY119416,vic,mckenna,No,No,No,No,D,Open,448.1001,20,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 122,TY44974,Rich,Simandl,No,No,No,No,C,Open,371.6788,21,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 123,TY87041,DIRK,DEIGHTON,Yes,No,No,No,C,Open,,22,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 124,A102318,Ted,Nischan,No,No,No,No,GM,PCC,1200.0000,1,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 125,TY22456,Tim,Klepper,No,No,No,No,A,PCC,861.3158,2,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
